GEOID,Popln_2017,Popln_2018,Popln_2019,Popln_2020,Popln_2021,Popln_2022,Popln_2023,Popln_2024
21061,12226.0,12249.0,12150.0,12235.0,12165.0,12179.0,12243.0,12635.0
21063,7508.0,7508.0,7517.0,7372.0,7414.0,7378.0,7336.0,7263.0
21065,14178.0,14150.0,14106.0,14109.0,14157.0,14138.0,14079.0,14002.0
21067,321959.0,323780.0,323152.0,324735.0,321354.0,321276.0,321122.0,329437.0
21069,14428.0,14432.0,14581.0,14603.0,14996.0,15111.0,15221.0,15591.0
21071,36261.0,35845.0,35589.0,34974.0,36127.0,35780.0,35342.0,34532.0
21073,50492.0,50801.0,50991.0,51118.0,51319.0,51475.0,51563.0,52442.0
21075,6204.0,6120.0,5969.0,5952.0,6507.0,6480.0,6440.0,6282.0
21077,8720.0,8766.0,8869.0,8779.0,8694.0,8720.0,8749.0,8805.0
21079,17497.0,17560.0,17666.0,17719.0,17018.0,17175.0,17346.0,18040.0
21081,24973.0,25065.0,25069.0,25387.0,24918.0,25085.0,25238.0,25722.0
21083,37190.0,37319.0,37266.0,36818.0,36796.0,36701.0,36612.0,36821.0
21085,26264.0,26321.0,26427.0,26480.0,26351.0,26465.0,26586.0,27070.0
21087,11036.0,10998.0,10941.0,10995.0,11141.0,11198.0,11278.0,11552.0
21089,35514.0,35332.0,35098.0,34865.0,35996.0,35853.0,35639.0,35273.0
21091,8778.0,8738.0,8722.0,8742.0,9050.0,9058.0,9032.0,9013.0
21093,108071.0,110356.0,110958.0,111309.0,110134.0,111005.0,111452.0,112826.0
21095,26725.0,26409.0,26010.0,25566.0,26921.0,26589.0,26185.0,25052.0
21097,18730.0,18778.0,18886.0,18920.0,18690.0,18803.0,18971.0,19525.0
21099,18762.0,18906.0,19035.0,19013.0,19194.0,19345.0,19470.0,19923.0
21101,45867.0,45512.0,45210.0,44740.0,45102.0,44770.0,44493.0,44175.0
21103,15972.0,16061.0,16126.0,16067.0,15691.0,15731.0,15774.0,16198.0
21105,4523.0,4421.0,4380.0,4364.0,4529.0,4491.0,4470.0,4393.0
21107,45293.0,45024.0,44686.0,44662.0,45432.0,45223.0,45143.0,45218.0
21109,13420.0,13442.0,13329.0,13340.0,13029.0,13002.0,13003.0,13358.0
21111,771158.0,770517.0,766757.0,767452.0,780449.0,779232.0,777392.0,793881.0
21113,53259.0,53757.0,54115.0,54057.0,53016.0,53381.0,53792.0,56495.0
21115,22571.0,22386.0,22188.0,22002.0,22794.0,22631.0,22464.0,22098.0
21117,165399.0,166051.0,166998.0,167949.0,168264.0,169066.0,169817.0,174862.0
21119,15285.0,15126.0,14806.0,14512.0,14506.0,14282.0,14046.0,13438.0
21121,31444.0,31300.0,31145.0,31022.0,30367.0,30207.0,30034.0,29657.0
21123,14196.0,14299.0,14398.0,14431.0,14768.0,14902.0,15028.0,15128.0
21125,60317.0,60660.0,60813.0,61238.0,62090.0,62442.0,62731.0,63353.0
21127,15735.0,15571.0,15317.0,15436.0,16274.0,16228.0,16171.0,15798.0
21129,6590.0,7033.0,7403.0,7268.0,7263.0,7338.0,7375.0,7313.0
21131,10309.0,10143.0,9877.0,9637.0,10622.0,10468.0,10261.0,9729.0
21133,22328.0,21899.0,21553.0,21213.0,21784.0,21490.0,21146.0,20139.0
21135,13358.0,13257.0,13275.0,13262.0,13103.0,13063.0,13028.0,12875.0
21137,24495.0,24612.0,24549.0,24466.0,24314.0,24320.0,24415.0,24910.0
21139,9249.0,9244.0,9194.0,9041.0,8989.0,8980.0,8941.0,8815.0
21141,27014.0,26989.0,27102.0,27416.0,27319.0,27498.0,27731.0,28467.0
21143,8113.0,8009.0,8210.0,8133.0,8700.0,8721.0,8831.0,9078.0
21145,65385.0,65346.0,65418.0,65644.0,67394.0,67573.0,67584.0,67550.0
21147,17423.0,17408.0,17231.0,17071.0,17044.0,16892.0,16905.0,16824.0
21149,9216.0,9258.0,9207.0,9075.0,9182.0,9173.0,9127.0,9126.0
21151,91226.0,92368.0,92987.0,94265.0,92194.0,92955.0,94064.0,99582.0
21153,12539.0,12362.0,12161.0,12017.0,11818.0,11647.0,11495.0,11118.0
21155,19316.0,19404.0,19273.0,19314.0,19556.0,19627.0,19680.0,19851.0
21157,31311.0,31191.0,31100.0,31163.0,31662.0,31706.0,31728.0,31734.0
21159,11495.0,11323.0,11195.0,11031.0,11394.0,11298.0,11181.0,10696.0
21161,17192.0,17080.0,17070.0,17035.0,17103.0,17068.0,16995.0,16956.0
21163,28033.0,28623.0,28572.0,28616.0,29735.0,29964.0,30032.0,30442.0
21165,6465.0,6437.0,6489.0,6502.0,6149.0,6174.0,6203.0,6341.0
21167,21588.0,21774.0,21933.0,21889.0,22470.0,22662.0,22824.0,23515.0
21169,10093.0,10070.0,10071.0,10058.0,10275.0,10313.0,10372.0,10558.0
21171,10611.0,10718.0,10650.0,10549.0,11269.0,11331.0,11318.0,11163.0
21173,27913.0,28109.0,28157.0,28186.0,28084.0,28188.0,28271.0,28771.0
21175,13211.0,13345.0,13309.0,13142.0,13772.0,13840.0,13938.0,14300.0
21177,30925.0,30811.0,30622.0,30457.0,31011.0,30735.0,30712.0,30512.0
21179,45591.0,45813.0,46233.0,46450.0,46440.0,46779.0,47102.0,48706.0
21181,7137.0,7166.0,7269.0,7234.0,7517.0,7613.0,7655.0,7816.0
21183,24136.0,24087.0,23994.0,23899.0,23861.0,23782.0,23704.0,23933.0
21185,66415.0,66470.0,66799.0,66999.0,67586.0,67997.0,68600.0,70525.0
21187,10789.0,10880.0,10901.0,11017.0,11160.0,11229.0,11270.0,11435.0
21189,4416.0,4472.0,4415.0,4331.0,4094.0,4054.0,4021.0,3928.0
21191,14602.0,14588.0,14590.0,14586.0,14625.0,14638.0,14683.0,14844.0
21193,26479.0,26092.0,25758.0,25456.0,28421.0,28136.0,27847.0,26739.0
21195,58862.0,58402.0,57876.0,57057.0,58914.0,58196.0,57466.0,55430.0
21197,12321.0,12442.0,12359.0,12218.0,13050.0,13089.0,13057.0,12928.0
21199,64314.0,64584.0,64979.0,65530.0,64717.0,65145.0,65503.0,66842.0
21201,2132.0,2135.0,2123.0,2136.0,2196.0,2207.0,2239.0,2382.0
21203,16757.0,16750.0,16695.0,16750.0,16167.0,16171.0,16144.0,16226.0
21205,24562.0,24583.0,24460.0,24682.0,24654.0,24551.0,24525.0,24675.0
21207,17739.0,17821.0,17923.0,17998.0,17909.0,18021.0,18117.0,18458.0
21209,54782.0,55968.0,57004.0,58470.0,56267.0,57286.0,58269.0,61700.0
21211,47209.0,48059.0,49024.0,49611.0,47523.0,48105.0,48599.0,50124.0
21213,18105.0,18529.0,18572.0,18635.0,19324.0,19574.0,19786.0,20350.0
21215,18619.0,19021.0,19351.0,19585.0,19256.0,19549.0,19875.0,20823.0
21217,25544.0,25514.0,25769.0,25707.0,25948.0,26056.0,26205.0,26809.0
21219,12200.0,12311.0,12294.0,12448.0,12206.0,12281.0,12330.0,12757.0
21221,14418.0,14658.0,14651.0,14776.0,14067.0,14154.0,14211.0,14559.0
21223,8565.0,8515.0,8471.0,8481.0,8502.0,8510.0,8531.0,8591.0
21225,14640.0,14505.0,14381.0,14443.0,13786.0,13495.0,13379.0,13178.0
21227,128845.0,131264.0,132896.0,134510.0,133216.0,135307.0,137549.0,147936.0
21229,11939.0,12084.0,12095.0,12147.0,11957.0,12025.0,12091.0,12269.0
21231,20621.0,20468.0,20333.0,20209.0,19743.0,19666.0,19592.0,19629.0
21233,13071.0,13111.0,12942.0,12923.0,12994.0,12951.0,12873.0,12854.0
21235,36074.0,36101.0,36264.0,36451.0,36578.0,36648.0,36755.0,37233.0
21237,7245.0,7177.0,7157.0,7106.0,6666.0,6573.0,6484.0,6364.0
21239,26385.0,26491.0,26734.0,26765.0,26758.0,26886.0,27017.0,27728.0
22001,62559.0,62214.0,62045.0,61918.0,58200.0,57674.0,57218.0,56604.0
22003,25631.0,25605.0,25627.0,25440.0,23085.0,22798.0,22552.0,22501.0
22005,122948.0,124672.0,126604.0,128665.0,125289.0,126973.0,128593.0,133534.0
22007,22568.0,22279.0,21891.0,21621.0,21366.0,21067.0,20720.0,20050.0
22009,40871.0,40462.0,40144.0,39966.0,39880.0,39529.0,39176.0,38373.0
22011,36847.0,37369.0,37497.0,37881.0,36417.0,36553.0,36646.0,36695.0
22013,13639.0,13308.0,13241.0,12981.0,13130.0,12958.0,12769.0,12412.0
22015,127634.0,127185.0,127039.0,128746.0,128508.0,128877.0,129134.0,131102.0
22017,246581.0,242922.0,240204.0,237848.0,239775.0,236259.0,232973.0,224893.0
22019,202445.0,203112.0,203436.0,216785.0,212646.0,210770.0,208668.0,206861.0
22021,9947.0,9960.0,9918.0,9839.0,9707.0,9658.0,9563.0,9393.0
22023,6944.0,7013.0,6973.0,7003.0,5650.0,5447.0,5222.0,4678.0
22025,9833.0,9608.0,9494.0,9226.0,9117.0,8895.0,8738.0,8280.0
22027,16002.0,15944.0,15670.0,14170.0,14456.0,14203.0,14019.0,13537.0
22029,19846.0,19586.0,19259.0,18687.0,18989.0,18677.0,18325.0,17797.0
22031,27267.0,27426.0,27463.0,26812.0,26803.0,26821.0,26897.0,27274.0
22033,446268.0,440956.0,440059.0,456781.0,455447.0,454369.0,452821.0,453022.0
22035,7133.0,7037.0,6861.0,6589.0,7502.0,7371.0,7195.0,6892.0
22037,19380.0,19286.0,19135.0,18882.0,19588.0,19452.0,19378.0,19112.0
22039,33625.0,33443.0,33395.0,33276.0,32538.0,32335.0,32162.0,31745.0
22041,20261.0,20156.0,20015.0,19723.0,19964.0,19752.0,19590.0,19107.0
22043,22296.0,22436.0,22389.0,22169.0,22236.0,22185.0,22123.0,22109.0
22045,72176.0,70941.0,69830.0,68991.0,70518.0,69958.0,69194.0,67540.0
22047,32906.0,32693.0,32511.0,32070.0,30651.0,30210.0,29950.0,29766.0
22049,15893.0,15902.0,15744.0,15574.0,15214.0,15093.0,14939.0,14797.0
22051,439036.0,434051.0,432493.0,432346.0,439402.0,436171.0,432484.0,427253.0
22053,31480.0,31537.0,31368.0,31208.0,32270.0,32277.0,32083.0,31436.0
22055,242485.0,242782.0,244390.0,246518.0,241173.0,243175.0,245075.0,254241.0
22057,98426.0,98115.0,97614.0,97596.0,97677.0,97220.0,96670.0,95342.0
22059,14929.0,14917.0,14892.0,14791.0,14770.0,14764.0,14804.0,14702.0
22061,47471.0,47112.0,46742.0,48396.0,48415.0,48323.0,48160.0,48243.0
22063,138228.0,139567.0,140789.0,143737.0,141057.0,143425.0,145583.0,152886.0
22065,11343.0,11161.0,10951.0,10635.0,10297.0,10028.0,9757.0,9093.0
22067,25655.0,25324.0,24874.0,24227.0,25852.0,25438.0,24967.0,23787.0
22069,39042.0,38616.0,38158.0,37515.0,37896.0,37478.0,37047.0,35982.0
22071,393292.0,391006.0,390144.0,389476.0,383974.0,380408.0,376035.0,362701.0
22073,155874.0,154475.0,153279.0,160368.0,160227.0,159585.0,158916.0,157874.0
22075,23348.0,23385.0,23197.0,23113.0,23536.0,23305.0,23070.0,22289.0
22077,22164.0,21879.0,21730.0,21529.0,20951.0,20652.0,20438.0,19845.0
22079,131648.0,130562.0,129648.0,130023.0,130459.0,129536.0,128470.0,125899.0
22081,8519.0,8477.0,8442.0,7620.0,7787.0,7631.0,7529.0,7238.0
22083,20415.0,20192.0,20122.0,20014.0,20110.0,20028.0,19908.0,19643.0
22085,24009.0,24032.0,23884.0,22155.0,22377.0,22209.0,22085.0,21746.0
22087,46110.0,46780.0,47244.0,47647.0,43821.0,44038.0,44172.0,44783.0
22089,52620.0,52775.0,53100.0,52987.0,52411.0,52191.0,51863.0,50400.0
22091,10322.0,10187.0,10132.0,10081.0,10881.0,10872.0,10849.0,10857.0
22093,21380.0,21151.0,21096.0,20727.0,20390.0,20090.0,19797.0,19110.0
22095,43328.0,43119.0,42837.0,42516.0,42704.0,41986.0,41342.0,39694.0
22097,83497.0,82764.0,82124.0,81440.0,82999.0,82574.0,82128.0,80869.0
22099,54066.0,53562.0,53431.0,52954.0,52222.0,51856.0,51559.0,51218.0
22101,50708.0,49841.0,49348.0,48330.0,49818.0,49114.0,48455.0,46799.0
22103,256327.0,258111.0,260419.0,263446.0,262799.0,266168.0,269331.0,277615.0
22105,132497.0,133777.0,134758.0,136765.0,132492.0,133953.0,135218.0,139823.0
22107,4583.0,4462.0,4334.0,4178.0,4269.0,4127.0,3992.0,3844.0
22109,112086.0,111021.0,110461.0,109859.0,110100.0,108862.0,107362.0,103864.0
22111,22398.0,22243.0,22108.0,21107.0,21272.0,21049.0,20914.0,20617.0
22113,59936.0,59886.0,59511.0,59378.0,57775.0,57202.0,57031.0,57641.0
22115,49789.0,48101.0,47429.0,48750.0,49064.0,48452.0,47764.0,45819.0
22117,46649.0,46588.0,46194.0,45463.0,45794.0,45514.0,45238.0,45090.0
22119,39264.0,38792.0,38340.0,36967.0,37356.0,36761.0,36189.0,35184.0
22121,26184.0,26400.0,26465.0,26792.0,27064.0,27377.0,27666.0,28425.0
22123,10975.0,10982.0,10830.0,10646.0,9959.0,9800.0,9622.0,9254.0
22125,15371.0,15492.0,15568.0,15465.0,15334.0,15358.0,15381.0,15155.0
22127,14335.0,14134.0,13904.0,13755.0,13875.0,13665.0,13506.0,13405.0
23001,107651.0,107679.0,108277.0,108547.0,110378.0,111532.0,112323.0,115272.0
23003,67595.0,67111.0,67055.0,66804.0,67272.0,67237.0,67227.0,66776.0
23005,292500.0,293557.0,295003.0,298111.0,300776.0,303357.0,305940.0,313809.0
23007,29852.0,29897.0,30199.0,29986.0,29487.0,29839.0,30145.0,30902.0
23009,54597.0,54811.0,54987.0,55088.0,55417.0,55851.0,56084.0,56946.0
23011,121821.0,122083.0,122302.0,122955.0,123293.0,124003.0,125614.0,128461.0
23013,39869.0,39771.0,39772.0,39951.0,40519.0,40729.0,40860.0,40981.0
23015,34190.0,34342.0,34634.0,34775.0,35065.0,35466.0,35840.0,36491.0
23017,57430.0,57618.0,57975.0,58132.0,57807.0,58276.0,58728.0,60039.0
23019,151957.0,151096.0,152148.0,151655.0,152211.0,152640.0,153571.0,156840.0
23021,16801.0,16800.0,16785.0,16996.0,16760.0,16936.0,17125.0,17432.0
23023,35436.0,35690.0,35856.0,36044.0,36530.0,36868.0,37093.0,37582.0
23025,50421.0,50592.0,50484.0,50635.0,50424.0,50656.0,50852.0,51338.0
23027,39800.0,39694.0,39715.0,39923.0,39618.0,39772.0,40006.0,40617.0
23029,31540.0,31490.0,31379.0,31473.0,31003.0,31096.0,31261.0,31383.0
23031,204191.0,206229.0,207641.0,209066.0,210486.0,212691.0,214731.0,220143.0
24001,71615.0,70975.0,70416.0,70057.0,68684.0,68161.0,67762.0,67097.0
24003,573235.0,576031.0,579234.0,582777.0,584064.0,588109.0,590936.0,602350.0
24005,832468.0,828431.0,827370.0,826017.0,850702.0,850737.0,849586.0,852425.0
24009,91502.0,92003.0,92525.0,93072.0,92515.0,93244.0,93791.0,94913.0
24011,33108.0,33304.0,33406.0,33492.0,33234.0,33320.0,33406.0,34248.0
24013,167781.0,168429.0,168447.0,169092.0,172148.0,173225.0,174318.0,177108.0
24015,102746.0,102826.0,102855.0,103419.0,103370.0,103876.0,104366.0,106305.0
24017,159700.0,161503.0,163257.0,164436.0,165209.0,167035.0,168710.0,174478.0
24019,32105.0,31960.0,31929.0,31853.0,32486.0,32557.0,32612.0,33138.0
24021,252022.0,255648.0,259547.0,265161.0,267498.0,273829.0,293391.0,299317.0
24023,29261.0,29163.0,29014.0,28852.0,28955.0,28856.0,28713.0,28393.0
24025,252160.0,253956.0,255441.0,256805.0,259162.0,261059.0,262509.0,265514.0
24027,321113.0,323196.0,325690.0,328200.0,329248.0,332011.0,333916.0,339668.0
24029,19437.0,19383.0,19422.0,19192.0,19335.0,19289.0,19265.0,19557.0
24031,1059000.0,1052567.0,1050688.0,1051816.0,1057201.0,1056910.0,1057586.0,1082273.0
24033,912756.0,909308.0,909327.0,909612.0,957767.0,957189.0,955584.0,966629.0
24035,49586.0,50148.0,50381.0,51167.0,49702.0,50316.0,50951.0,53688.0
24037,112667.0,112664.0,113510.0,114687.0,113209.0,113814.0,114372.0,116469.0
24039,25896.0,25606.0,25616.0,25453.0,24834.0,24672.0,24685.0,25241.0
24041,37033.0,37074.0,37181.0,36972.0,37510.0,37663.0,37707.0,38244.0
24043,150578.0,150926.0,151049.0,151146.0,153956.0,154645.0,155033.0,157228.0
24045,102923.0,103195.0,103609.0,103990.0,103223.0,103815.0,104117.0,106329.0
24047,51659.0,51960.0,52276.0,52403.0,52322.0,52827.0,53279.0,54337.0
24510,611648.0,602495.0,593490.0,586131.0,592211.0,584548.0,577193.0,568271.0
25001,213444.0,213413.0,212990.0,213164.0,227942.0,229436.0,230073.0,232570.0
25003,126313.0,126348.0,124944.0,124571.0,129089.0,128763.0,128047.0,128726.0
25005,561483.0,564022.0,565217.0,566765.0,576070.0,576699.0,578436.0,588593.0
25007,17311.0,17329.0,17332.0,17461.0,20277.0,20543.0,20751.0,21061.0
25009,785205.0,790638.0,789034.0,791263.0,804598.0,806103.0,807258.0,823938.0
25011,70702.0,70963.0,70180.0,70267.0,71085.0,70980.0,70922.0,70871.0
25013,469818.0,470406.0,466372.0,463986.0,466265.0,464575.0,462853.0,464151.0
25015,161834.0,161355.0,160830.0,161401.0,161810.0,153931.0,156595.0,165399.0
25017,1602947.0,1614714.0,1611699.0,1632002.0,1623411.0,1623109.0,1622896.0,1668956.0
25019,11270.0,11327.0,11399.0,11376.0,13795.0,14065.0,14299.0,14670.0
25021,700322.0,705388.0,706775.0,709409.0,720403.0,722112.0,724540.0,740754.0
25023,515142.0,518132.0,521202.0,523738.0,527602.0,529548.0,531889.0,542090.0
25025,797939.0,807252.0,803907.0,801582.0,792647.0,785443.0,782172.0,793144.0
25027,826116.0,830839.0,830622.0,829212.0,856858.0,858898.0,861664.0,881248.0
26001,10323.0,10362.0,10405.0,10505.0,10138.0,10238.0,10310.0,10624.0
26003,9137.0,9097.0,9108.0,9015.0,8911.0,8866.0,8813.0,8695.0
26005,116447.0,117327.0,118081.0,118927.0,119418.0,120189.0,120913.0,122429.0
26007,28428.0,28384.0,28405.0,28238.0,28913.0,28911.0,28908.0,28903.0
26009,23269.0,23365.0,23324.0,23449.0,23427.0,23662.0,23876.0,24536.0
26011,15033.0,15041.0,14883.0,14953.0,15009.0,15031.0,15054.0,15087.0
26013,8438.0,8320.0,8209.0,8164.0,8249.0,8245.0,8249.0,8169.0
26015,60629.0,61157.0,61550.0,62061.0,62014.0,62581.0,62982.0,64025.0
26017,104239.0,103923.0,103126.0,102387.0,104050.0,103752.0,103235.0,102651.0
26019,17624.0,17761.0,17766.0,17852.0,17926.0,18058.0,18177.0,18520.0
26021,154259.0,154141.0,153401.0,153025.0,154263.0,153938.0,153411.0,152703.0
26023,43375.0,43566.0,43517.0,43424.0,44677.0,44795.0,44914.0,46187.0
26025,134128.0,134487.0,134159.0,133580.0,134207.0,134011.0,133846.0,133785.0
26027,51481.0,51725.0,51787.0,51584.0,51632.0,51604.0,51606.0,51550.0
26029,26219.0,26244.0,26143.0,26105.0,26109.0,26174.0,26143.0,26105.0
26031,25398.0,25413.0,25276.0,25365.0,25654.0,25709.0,25778.0,25964.0
26033,37679.0,37461.0,37349.0,36958.0,37091.0,36670.0,36448.0,36253.0
26035,30597.0,30757.0,30950.0,30771.0,30827.0,30998.0,31109.0,31405.0
26037,78443.0,79332.0,79595.0,79753.0,78895.0,79249.0,79419.0,80050.0
26039,13917.0,13901.0,14029.0,13981.0,13102.0,13197.0,13271.0,13599.0
26041,35890.0,35843.0,35784.0,35612.0,36836.0,36839.0,36829.0,36687.0
26043,25424.0,25371.0,25239.0,25112.0,25954.0,25937.0,25940.0,25995.0
26045,109027.0,109826.0,110268.0,110148.0,108972.0,109072.0,109000.0,109494.0
26047,33127.0,33308.0,33415.0,33342.0,33946.0,34072.0,34159.0,33949.0
26049,407385.0,406892.0,405813.0,404794.0,406400.0,405280.0,404087.0,402279.0
26051,25237.0,25337.0,25449.0,25424.0,25344.0,25461.0,25543.0,25995.0
26053,15338.0,15096.0,13975.0,13842.0,14858.0,14597.0,14348.0,14217.0
26055,91807.0,92573.0,93088.0,93592.0,94562.0,95315.0,95757.0,96625.0
26057,40979.0,40602.0,40711.0,40283.0,41758.0,41534.0,41478.0,41372.0
26059,45820.0,45702.0,45605.0,45658.0,45673.0,45698.0,45658.0,45590.0
26061,36198.0,35943.0,35684.0,35126.0,37485.0,37414.0,37428.0,38041.0
26063,31271.0,31166.0,30981.0,30653.0,31542.0,31461.0,31258.0,30780.0
26065,290186.0,292735.0,292406.0,290609.0,285660.0,282540.0,282015.0,290427.0
26067,64284.0,64276.0,64697.0,64553.0,66564.0,66663.0,66706.0,66250.0
26069,25122.0,25081.0,25127.0,25140.0,25262.0,25319.0,25333.0,25361.0
26071,11119.0,11117.0,11066.0,11066.0,11580.0,11585.0,11650.0,11709.0
26073,71063.0,70562.0,69872.0,69504.0,65623.0,64938.0,64475.0,65072.0
26075,158640.0,158823.0,158510.0,156920.0,160765.0,160637.0,160187.0,160233.0
26077,262985.0,264870.0,265066.0,265988.0,261280.0,261426.0,261437.0,264780.0
26079,17571.0,17806.0,18038.0,18003.0,17813.0,17934.0,18116.0,18618.0
26081,648594.0,653786.0,656955.0,658708.0,654958.0,657321.0,658844.0,673002.0
26083,2085.0,2090.0,2116.0,2119.0,2052.0,2088.0,2106.0,2161.0
26085,11984.0,11881.0,11853.0,11587.0,12248.0,12285.0,12393.0,13005.0
26087,88174.0,88028.0,87607.0,87635.0,88644.0,88687.0,88703.0,89168.0
26089,21645.0,21714.0,21761.0,21743.0,22251.0,22426.0,22607.0,22871.0
26091,98623.0,98266.0,98451.0,97808.0,99346.0,99263.0,98823.0,97746.0
26093,189651.0,191224.0,191995.0,192335.0,193234.0,194302.0,195143.0,196976.0
26095,6358.0,6283.0,6229.0,6126.0,5520.0,5442.0,6325.0,6328.0
26097,10756.0,10787.0,10799.0,10839.0,10814.0,10843.0,10865.0,11144.0
26099,871375.0,874759.0,873972.0,870791.0,879123.0,878453.0,877624.0,886175.0
26101,24421.0,24528.0,24558.0,24738.0,24939.0,25058.0,25247.0,25519.0
26103,66502.0,66516.0,66699.0,65834.0,66380.0,66376.0,66430.0,67979.0
26105,28996.0,29084.0,29144.0,29164.0,29103.0,29178.0,29177.0,29093.0
26107,43258.0,43400.0,43453.0,43907.0,40051.0,40128.0,40321.0,41947.0
26109,22981.0,22927.0,22780.0,22608.0,23477.0,23433.0,23295.0,23050.0
26111,83411.0,83209.0,83156.0,83441.0,83467.0,83503.0,83641.0,84022.0
26113,15020.0,15101.0,15118.0,15152.0,15038.0,15089.0,15156.0,15239.0
26115,149649.0,150439.0,150500.0,150568.0,154068.0,154823.0,155001.0,156045.0
26117,63527.0,63936.0,63888.0,63476.0,66430.0,66901.0,67174.0,69314.0
26119,9229.0,9265.0,9328.0,9337.0,9164.0,9261.0,9372.0,9828.0
26121,173693.0,173588.0,173566.0,173883.0,175633.0,175947.0,175378.0,177428.0
26123,48325.0,48892.0,48980.0,49348.0,49653.0,50130.0,50414.0,51504.0
26125,1250836.0,1259201.0,1257584.0,1274395.0,1271983.0,1272264.0,1272294.0,1296888.0
26127,26458.0,26625.0,26467.0,26819.0,26555.0,26707.0,26788.0,27014.0
26129,20944.0,20952.0,20997.0,20923.0,20745.0,20820.0,20853.0,20985.0
26131,5875.0,5795.0,5720.0,5656.0,5891.0,5862.0,5870.0,5824.0
26133,23254.0,23341.0,23460.0,23466.0,22917.0,23022.0,23122.0,23484.0
26135,8263.0,8276.0,8241.0,8368.0,8206.0,8264.0,8338.0,8596.0
26137,24569.0,24665.0,24668.0,24765.0,25016.0,25221.0,25352.0,26083.0
26139,286383.0,290494.0,291830.0,294635.0,293713.0,296183.0,298614.0,306235.0
26141,12770.0,12738.0,12592.0,12665.0,12976.0,13083.0,13142.0,13230.0
26143,23775.0,23884.0,24019.0,23986.0,23458.0,23556.0,23639.0,23932.0
26145,191934.0,190800.0,190539.0,189868.0,190540.0,189821.0,189210.0,187714.0
26147,159350.0,159337.0,159128.0,159293.0,160067.0,160257.0,160089.0,160308.0
26149,60710.0,60912.0,60964.0,60848.0,60828.0,60887.0,60870.0,61171.0
26151,41219.0,41182.0,41170.0,40747.0,40829.0,40759.0,40574.0,40293.0
26153,8046.0,8068.0,8094.0,8104.0,8004.0,8062.0,8093.0,8178.0
26155,68446.0,68192.0,68122.0,67738.0,68203.0,68124.0,68061.0,67982.0
26157,52794.0,52516.0,52245.0,52289.0,53288.0,53218.0,53071.0,52757.0
26159,75346.0,75448.0,75677.0,75474.0,75550.0,75636.0,75681.0,76129.0
26161,367627.0,370963.0,367601.0,366473.0,372428.0,370231.0,368394.0,373875.0
26163,1753616.0,1753893.0,1749343.0,1793561.0,1789781.0,1781641.0,1773767.0,1771063.0
26165,33234.0,33446.0,33631.0,33743.0,33552.0,33766.0,33868.0,34460.0
27001,15809.0,15902.0,15886.0,15848.0,15747.0,15859.0,15930.0,16335.0
27003,351373.0,353813.0,356921.0,359921.0,360773.0,363985.0,367095.0,376840.0
27005,34075.0,34371.0,34423.0,34456.0,34995.0,35202.0,35260.0,35444.0
27007,46477.0,46735.0,47188.0,47442.0,46033.0,46274.0,46421.0,46762.0
27009,40135.0,40510.0,40889.0,40958.0,41087.0,41300.0,41458.0,41881.0
27011,5011.0,4989.0,4991.0,4923.0,5155.0,5161.0,5152.0,5067.0
27013,66973.0,67427.0,67653.0,68241.0,68575.0,69022.0,69386.0,70700.0
27015,25172.0,25125.0,25008.0,24846.0,25894.0,25880.0,25826.0,25710.0
27017,35509.0,35822.0,35871.0,35769.0,36145.0,36362.0,36457.0,36745.0
27019,102119.0,103551.0,105089.0,106565.0,105694.0,107216.0,108622.0,112628.0
27021,29324.0,29511.0,29779.0,29928.0,29917.0,30288.0,30688.0,31442.0
27023,11958.0,11924.0,11800.0,11758.0,12509.0,12466.0,12388.0,12299.0
27025,55257.0,55972.0,56579.0,56794.0,56328.0,56927.0,57434.0,59105.0
27027,63766.0,64017.0,64222.0,64690.0,64975.0,65307.0,65628.0,66848.0
27029,8837.0,8810.0,8818.0,9017.0,8525.0,8541.0,8579.0,8630.0
27031,5384.0,5393.0,5463.0,5417.0,5574.0,5611.0,5633.0,5571.0
27033,11277.0,11277.0,11196.0,11242.0,11484.0,11481.0,11458.0,11338.0
27035,64278.0,64794.0,65055.0,65644.0,65879.0,66558.0,67113.0,68642.0
27037,421751.0,425423.0,429021.0,431807.0,435863.0,439179.0,442204.0,453156.0
27039,20696.0,20767.0,20934.0,20987.0,20798.0,20893.0,20962.0,21242.0
27041,37520.0,37960.0,38141.0,38328.0,38742.0,39081.0,39354.0,39933.0
27043,13764.0,13758.0,13653.0,13601.0,13933.0,13931.0,13909.0,13886.0
27045,20980.0,21044.0,21067.0,21135.0,21179.0,21251.0,21346.0,21502.0
27047,30582.0,30480.0,30281.0,30364.0,30882.0,30857.0,30752.0,30314.0
27049,46307.0,46299.0,46340.0,46318.0,47503.0,47697.0,47844.0,47982.0
27051,5938.0,6021.0,5972.0,6026.0,6045.0,6091.0,6108.0,6109.0
27053,1252024.0,1259428.0,1265843.0,1268408.0,1270283.0,1270787.0,1268903.0,1273334.0
27055,18677.0,18572.0,18600.0,18632.0,18806.0,18826.0,18768.0,18352.0
27057,21001.0,21332.0,21491.0,21783.0,21219.0,21479.0,21700.0,22050.0
27059,39543.0,39950.0,40596.0,41429.0,40604.0,41257.0,41934.0,43687.0
27061,45088.0,45051.0,45130.0,45268.0,44969.0,45054.0,45141.0,45442.0
27063,9988.0,9911.0,9846.0,9768.0,10016.0,9990.0,9964.0,9861.0
