,Year,GEOID,County,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,2017,2018,2019,2020,2021,2022,2023,2024,Cases_2017,2017_normalized
10,2017.0,17021.0,Christian,-0.082210819316133,-0.0555021021924036,0.0095983870318608,-0.111003375684099,0.0041279976706264,-0.1087948306789177,0.035955000640457,0.0439408752586335,0.005994401674562,-0.2006621384931093,0.0897401373394176,0.0453134651308164,-0.0196689896107516,0.0041441363731157,-0.0629013577604649,0.0577944330529969,-0.1591525375720886,0.0928229581286899,-0.1039380438436863,0.0266465287562022,-0.0794763700490774,0.0713440780505111,0.0245287679962635,0.0953070925833907,-0.0566874943088634,0.1564783535107281,0.0379099887806967,0.0251093039551573,-0.0176242509350203,-0.212728133342305,-0.1734700159759186,-0.1215417577294184,0.0844507631375459,0.0555606146666988,-0.0658366500336909,-0.0824830591959837,-0.0883948272617428,-0.0747773775726909,0.1090965139342977,-0.0494173141938411,-0.00620631150255,0.080875393642513,0.2010491726342745,-0.1667138940861111,-0.0802828169282906,0.0271144922289226,0.1745431066837219,-0.0659342713969067,0.203693414748698,-0.0920848733008866,0.0554763007874671,0.0488307847220492,-0.1668819766800914,0.0464261260304815,0.1691513605671656,0.1879842396605407,-0.0785313791617269,0.1052369545957444,0.0026477373848664,-0.1420538541206648,-0.0941172668329163,-0.0658980249474622,-0.1204828748791568,0.0746733908348914,33007.0,32653.0,32304.0,33982.0,33731.0,33410.0,33319.0,33247.0,0.0,0.0
11,2017.0,17023.0,Clark,-0.0852532558949516,-0.0149556404428783,0.0126094228526155,-0.1057593007275355,0.0247841939302818,-0.1225291287647638,0.0291331320877448,0.0815130286610523,0.0113922457948664,-0.1763393259933387,0.0859355363207694,-0.0076132225675423,-0.0230154637907789,0.0289431891842289,-0.105396115178735,0.0803109642877982,-0.1590193984430525,0.077434542419917,-0.1334454539069329,0.045343034639519,-0.0430140219625172,0.0183181388596618,0.0297363428812715,0.0734941912660301,-0.0101425367709617,0.1334137076344325,-0.0391743814111818,-0.028891180380441,0.0111963237339597,-0.1505495003688699,-0.1689808029064939,-0.095847796699151,0.0837344869570818,0.0243681341324573,-0.021775958123026,-0.0766825948249198,-0.0782687827451175,-0.1202756968062911,0.0901929867596075,-0.0469234935258166,-0.0095906320640964,0.0793550864696427,0.2038205730616834,-0.0943988909120951,-0.072062751305369,0.0453370584248037,0.1985951930188666,-0.0680528215029259,0.192691313593716,-0.129908345594102,-0.0019185379085048,0.069286672658828,-0.1276753896786599,0.0819769962766616,0.1586610128889827,0.207319534585237,-0.0235037179353321,0.1177865762488832,0.0255771527147718,-0.1026145131437866,-0.1063664346645598,-0.1144131770531724,-0.1357311695578308,0.0311408304084619,15812.0,15600.0,15441.0,15448.0,15375.0,15211.0,15218.0,15076.0,0.0,0.0
12,2017.0,17025.0,Clay,-0.1099979866092393,-0.0457239479922161,0.017423753079171,-0.0916286382286857,0.0168185838424522,-0.0953146329481941,0.0359871633578238,0.0559939348202998,-0.0419243781686881,-0.1958278163510685,0.0910821559171747,-0.0149848622679844,-0.0341238723509435,0.0018921040511766,-0.0874398836554941,0.0845241562746732,-0.1756904331505248,0.0720464391464848,-0.1080215221636798,0.0550628227302874,-0.0599165351624385,0.0174967698372155,0.02734961406429,0.0855022664182971,-0.018206611155965,0.133472023274642,-0.0231836191948341,-0.0466932572257024,-0.0126595078960374,-0.1508047563256855,-0.1844014082213274,-0.1078531361334938,0.0999603628664578,0.0517158329914236,-0.0834451880797272,-0.0878746796451371,-0.0925801670429816,-0.1276534724059626,0.0708351386907615,-0.0496007644573803,0.0040484494740288,0.0875502326139787,0.2065327897663408,-0.0926718426608671,-0.0661002317299697,0.0294819848847016,0.1648370552455884,-0.0653004258475794,0.2215455761815949,-0.1365848109824326,-0.0182946074311603,0.0646129255000147,-0.1262142604814093,0.0745785659982059,0.151368311875292,0.1941040115752206,-0.0620587741017893,0.1372257487249885,0.0249443366051468,-0.0852530594900997,-0.11224291433664,-0.1077353292054321,-0.112680837544093,0.0413792698508246,13270.0,13266.0,13184.0,13273.0,13166.0,13053.0,12945.0,12821.0,0.0,0.0
13,2017.0,17027.0,Clinton,-0.1046168224413444,-0.0842387113768948,0.0143971942796856,-0.0859763080970023,0.0063877704725048,-0.0939236934764024,0.0398862114587241,0.0479549697686658,-0.0513597228289643,-0.1765233147488273,0.0826267227092722,0.000335704973105,-0.0415392639737907,-0.0101224600431819,-0.0616993419961067,0.0655296332154213,-0.1758084157592977,0.038704643256224,-0.0806054602649432,0.0297270354671028,-0.0652026333103442,0.0143505409458134,0.0057421593419921,0.079352514822877,-0.0402298667039884,0.1346647379611748,0.0076166736715721,-0.0168139413681531,-0.0129186942385,-0.1553060463066528,-0.1551781486082262,-0.0990327565650874,0.0947904292853805,0.0561033451153216,-0.0907698348492812,-0.0644201045023438,-0.0765781800597825,-0.1197240901263025,0.06580086657763,-0.0176018153438809,-0.015923859139267,0.0798399735644694,0.1931636527447531,-0.1081942992175305,-0.0359598647713475,0.0223523275057259,0.1393289530776127,-0.03828252381961,0.2099589054886388,-0.1154170963190968,-0.0265706237382113,0.0458246268072394,-0.1523917529318118,0.0280259338862279,0.1672007283960427,0.1651258563791606,-0.0822089192061432,0.1375200520759396,0.0245510690088927,-0.0863536953664407,-0.1019436166686104,-0.1069385684090098,-0.0987599621521192,0.080985654337609,37645.0,37697.0,37562.0,36913.0,36898.0,36987.0,36886.0,37087.0,0.0,0.0
14,2017.0,17029.0,Coles,-0.0877245579136667,-0.0480331810549084,0.0057860801068276,-0.1058461596462697,0.0134209941988793,-0.1088684077433265,0.0310653351375708,0.0494301458702596,0.0143503053109379,-0.2076885876551988,0.0935541470707183,0.0298374933467504,-0.0248171581351603,0.0149512164939499,-0.0673575103734273,0.059821305724043,-0.1512202805347741,0.0988419850252796,-0.1077387194498837,0.0355504092462333,-0.0715783738575725,0.0559150283029395,0.0204926053699839,0.1007588019734826,-0.0404232603307507,0.1436390715535953,-0.0036824591064289,-0.0059249945729228,-0.0109445013019309,-0.1836871789390526,-0.1832697262395301,-0.1202304127688986,0.0747997415850561,0.0426023279053546,-0.0436786245751849,-0.0825367556565895,-0.1007800096740634,-0.0884106183321359,0.1052067026909077,-0.0433507467852781,-0.0086650615155383,0.075862429459209,0.2070554759657459,-0.1439063329855249,-0.0854180012496306,0.0346264780500935,0.1796303916396694,-0.054294215507368,0.2017925823834429,-0.1056250208045169,0.0324761147532925,0.0567486725009691,-0.1510751019259076,0.0717511154792434,0.1666277703661714,0.1906784511608351,-0.0540563444493707,0.1073653118965607,0.0037520117487303,-0.1268209840929413,-0.0937827177972625,-0.0868319696058354,-0.1299244270957112,0.0497577625915605,51353.0,50829.0,50621.0,47084.0,47136.0,46708.0,46532.0,46423.0,0.0,0.0
15,2017.0,17031.0,Cook,0.0023852260744361,-0.1790063776242648,-0.032038182561731,-0.1183205505248805,0.04448450491104,-0.0314556422636683,-0.0273789045062934,-0.003131294557537,0.0317976365214296,-0.0619516990622807,0.116577328414767,-0.1423028553687386,-0.0665674700159185,-0.1639862644771136,-0.1073928211325679,-0.0368713520350524,-0.0061768078305725,0.0610757635578715,-0.0282165537246794,0.0468094367136961,-0.0037323860071046,0.0623498088381208,-0.0601300536582953,0.0701487002138256,-0.090286292691451,0.0894700089889168,0.0029144940740493,-0.1515753733915843,0.1213414400025688,-0.0580700013593074,-0.0816670313260749,0.0833676876890377,0.0349951408356001,-0.0552779173728425,-0.0329309878607576,-0.0027812942400962,0.0087770027776697,-0.0658794376285244,0.0283554279534411,0.0508671396445393,-0.0983184273560131,-0.1041380623159772,0.1385219855038238,0.03557361709036,0.0724392966651304,0.1344185747656935,-0.0184708204374346,0.0261125193772839,0.075430221623752,-0.1395641373804036,-0.0001030352909456,0.0529971454066229,-0.1576098861720496,0.0364069356107118,0.1342940364446546,-0.0390833188030752,0.0367096466449175,0.1308030679017712,0.0085621859631526,-0.0140782438238072,0.0178250064807559,-0.1545241710069428,-0.095266380165905,0.1112955526215741,5200821.0,5171960.0,5150233.0,5267072.0,5185134.0,5133106.0,5142522.0,5182617.0,52.0,0.999842140308232
16,2017.0,17033.0,Crawford,-0.1007617710867102,-0.0295387423764132,0.0120786708904386,-0.0986620416700642,0.0181704863388075,-0.1346247723417726,0.0258403747853562,0.0788483736349578,-0.0070240338818438,-0.1729469258803725,0.092067319536335,-0.0042956848870113,-0.0185854217266666,0.0326720799374513,-0.0918389685643122,0.0752916243601105,-0.1730468333774098,0.0665796015980114,-0.1217481177481366,0.049331145884726,-0.046103689270684,0.0166843104384418,0.0210355131053924,0.0742798961965489,-0.0189648709498331,0.1282158923919394,-0.0269345904140526,-0.0251946452126303,0.0107651144089544,-0.1520202506837929,-0.1676650542709973,-0.1039391803675454,0.0858342776930251,0.0356412188986554,-0.0350019915252463,-0.0640350263112591,-0.0797533017870988,-0.1060533062743021,0.0749852729458201,-0.0433342921437584,-0.0101635062567526,0.0835056951146451,0.1936373588536266,-0.0920287566556727,-0.0729567772355009,0.0375612538935738,0.2001517205171018,-0.0625215651572522,0.2074663214779888,-0.1292265476381659,-0.0207423932708719,0.0716736608699774,-0.1246791120916341,0.0760280316649965,0.1607298899157064,0.2045830993309744,-0.0328955540845151,0.1228783308504924,0.0241234924329614,-0.1076209224335899,-0.108050115425921,-0.1171938827496815,-0.1241977431725821,0.0336147787718077,18975.0,18830.0,18667.0,18637.0,18673.0,18516.0,18342.0,18388.0,0.0,0.0
17,2017.0,17035.0,Cumberland,-0.1025914276167518,-0.0276854150630329,0.0099196166175631,-0.086331771711919,0.0145411899420733,-0.0928237505420734,0.0415893077883329,0.0629789908659141,0.0010839846783015,-0.194355744217564,0.079486293292016,0.0112339721500051,-0.0310566497940856,0.0281236432400133,-0.0772358943762045,0.0867064375527532,-0.1581369480693812,0.0818942307441628,-0.1126339648056998,0.0422307744956534,-0.0582298533095182,0.0331563518140957,0.0277147921256977,0.0890011511080074,-0.0227950790570215,0.1556658844624199,-0.0434895991437004,-0.0308125987200842,-0.0179030733503914,-0.1578341636220364,-0.1815906109031098,-0.1064296576727086,0.0891780149003309,0.0354801110876568,-0.0493996378922962,-0.1001460119523257,-0.0938150975544295,-0.1158822394417115,0.0810440350948016,-0.0481038574135249,-0.0026981531577282,0.0853079451990667,0.2161536011557447,-0.1132648887291813,-0.0838759146359501,0.0431194155808563,0.1722821260186942,-0.0636811526540052,0.1973775781161557,-0.1222498059411501,0.0012338755857028,0.0600031236189802,-0.1346279752486967,0.0802755824350731,0.1702776256177791,0.1887415333047624,-0.0456880368433541,0.1248485129066809,0.0147373387282591,-0.1052040919164699,-0.0938960842797885,-0.1105851886734601,-0.1349381598623456,0.0303013636505336,10880.0,10804.0,10766.0,10437.0,10358.0,10296.0,10272.0,10305.0,0.0,0.0
18,2017.0,17039.0,De Witt,-0.0714459459602363,-0.0451467214048046,0.017032150047957,-0.1375614091526433,0.0096359447364845,-0.1043837188242991,0.0086997006322632,0.0651876988324158,0.0190576618961252,-0.2085382815689469,0.0920590768714273,0.0210304316095671,-0.0058365743563327,-0.0003004380024973,-0.0653476267426208,0.0663686459737607,-0.1487135832371644,0.0972133398121506,-0.092833596727293,0.0452667704635112,-0.0760504574148743,0.0560641252931525,0.0526610312072208,0.0876713309637059,-0.0478501611058755,0.1375070807374644,0.0268701777273606,0.0081683785321918,0.0015966289610291,-0.2173437547304672,-0.1871825802369829,-0.1138396239719084,0.0829961866610845,0.0575327798564819,-0.0696284007759516,-0.0692452408841388,-0.0840070267082202,-0.0698503407268021,0.1101950058698412,-0.0405132378733265,-0.0072833048435055,0.077589168147802,0.1981053695091514,-0.1576878656332276,-0.0841001775859267,0.0353579078030893,0.18072489123496,-0.0494820410163353,0.1826049253368871,-0.0985200846789905,0.082374530858881,0.0532669737898056,-0.1643816434669159,0.0536884096489071,0.1522776263336821,0.1894317804098524,-0.0655768277971042,0.1118314920970648,0.0016527397918403,-0.1425130554182465,-0.0988263648195268,-0.0603128137565002,-0.1307964546646956,0.0623766045540526,15906.0,15794.0,15638.0,15464.0,15410.0,15341.0,15331.0,15319.0,0.0,0.0
19,2017.0,17037.0,DeKalb,-0.0634159683884908,-0.0284744963121565,0.0593592925274888,-0.1635708845356191,0.0083207456387663,-0.1165262785834837,-0.0209350237202928,0.0722295638714681,0.0645770543283055,-0.2022772891869154,0.1053259297808484,0.0086649002564648,0.0696686558167595,0.0283398751432246,-0.1023318246668212,-0.00550590332933,-0.1346470393346018,0.0865700715743377,-0.1090546385499117,0.0413261760954526,-0.0619097470958151,0.0075172373648021,0.0652522466895459,0.0580444729998473,-0.0810008910680376,0.1270420459519887,0.021051534366495,0.000110800399245,0.0280961252608878,-0.1738295229732497,-0.1533488619250818,-0.1413702507898815,0.033095999358839,0.0096694366173816,-0.0208281299036563,-0.0028736252715224,-0.0603106822295831,-0.0260933739851297,0.1629087030505462,-0.0351329062047535,-0.0321158290469243,0.0711886772227,0.1518694755033869,-0.1920875317614669,-0.0861626212688473,0.0170703946567619,0.1927898279530475,-0.0531426398584915,0.1524477296917708,-0.1026753396927408,0.0565114412425821,0.0703378442973766,-0.1711791699605301,0.0100374414751926,0.1806452403821082,0.1700137772956174,-0.0393833685625747,0.0826667035079307,-0.0125628067981274,-0.1797990509889817,-0.1089839182920041,-0.0854381378393932,-0.1555266049832953,0.0599571907839885,104309.0,104349.0,104897.0,100368.0,100584.0,100569.0,100661.0,101335.0,0.0,0.0
20,2017.0,17041.0,Douglas,-0.0722470900291928,-0.0625221188934117,0.0023524895885594,-0.1408777155077253,-0.0012782422086542,-0.1054969082531031,0.029372216871582,0.0352308484356711,0.0092591169959402,-0.2224859246613516,0.1063449902581182,0.049989533546448,-0.0132746827661691,0.0080638385702091,-0.0570373213229625,0.024938854980563,-0.1676897192125744,0.0989631570372966,-0.0986310843697004,0.0347072457437642,-0.089052029104266,0.0820852256472991,0.0220781235784421,0.0994350812460992,-0.0658683209455631,0.1517583559734276,0.0532213883617836,0.0363148247579236,-0.0127580602259842,-0.2196718575574507,-0.182679825191218,-0.1405600946123091,0.0723704011922128,0.0599359437544983,-0.0473180249915406,-0.0806895860673536,-0.0906992954063904,-0.0545078128541457,0.1365539533409805,-0.04033104326661,-0.0112049758245142,0.080297612267906,0.1944010873127993,-0.1847098149330761,-0.0738468972376932,0.0322571385656252,0.1869783188525241,-0.0538680791631419,0.203461952341185,-0.0814717471401587,0.0627385703381306,0.0560490762705216,-0.1655449999270788,0.0453749848309652,0.1665614670579343,0.1934689394119514,-0.0744330969598753,0.0891810995687053,-0.0043791181407996,-0.1613484839817225,-0.0860188677362671,-0.0629989787152485,-0.1072850136144764,0.0685894661517875,19629.0,19458.0,19465.0,19780.0,19714.0,19702.0,19733.0,19824.0,1.0,5.094503031229303
21,2017.0,17043.0,DuPage,-0.0244036304082929,-0.2023820702930566,0.0916830049411915,-0.0624604497510836,0.088710729969384,-0.0737903687276501,-0.0717723124510683,-0.0611550050992922,-0.011093560660288,-0.1490552648436536,0.0849410705026799,-0.1737117175270257,-0.0728322783031197,-0.1259715096205496,-0.1881067252369798,-0.0050518281303608,-0.0825281693916498,0.1346562517803337,-0.0538429239197933,0.1017868014042224,-0.0792342748767887,-0.0524875447561014,-0.0425499897745442,-0.0026274344093047,-0.0226957844841086,0.2310533615419899,-0.0284398774028604,-0.1153886294486296,0.1209204830722215,-0.0144820342448193,-0.0596481329244876,-0.0813854122940512,-0.0531641339945524,0.0075121959528019,0.017150525371037,0.061018860465355,-0.083430630461604,-0.1173685727493003,0.0359178716045104,0.0048546490953126,-0.124298307433774,-0.0323723419997175,0.0943112718084959,0.0519553936617186,0.0742956474779721,0.1164473630284584,0.0825916205581738,0.0190701980582675,0.1373499831429468,-0.2500839322022819,-0.0398043134904297,0.0416470179232502,-0.1521677426260104,0.1034648939572609,0.2095242262266269,-0.0492878103188242,0.0981038678688413,0.1182697070436123,0.0328146123833803,0.0081203904581514,-0.0292810666899988,-0.1174418618195187,-0.1337065893611441,-0.0188347293937114,930265.0,927247.0,922921.0,931508.0,927145.0,925143.0,929180.0,937142.0,6.0,0.6449775064094639
22,2017.0,17045.0,Edgar,-0.0731536471423663,-0.0375089506930433,0.0120651249136704,-0.1409387314149914,0.014987966725552,-0.1240820101930985,0.0276277598321077,0.0573667893556427,0.009705986240287,-0.2030264201743082,0.0860049908036846,0.0268011171605943,-0.0103963600349374,0.0217079440122238,-0.0708669385947791,0.0555731048376691,-0.1584198218832951,0.0913427186898182,-0.1005541648153759,0.0443073688203865,-0.0680420110846931,0.0474977733914023,0.0395969876869346,0.0986036879931212,-0.0396657083039282,0.1346326295092523,0.0239114648530346,0.0212148197886294,0.0058399784521699,-0.2151247292590641,-0.1802171936786579,-0.1164545945377932,0.0857635001870645,0.0502700754443928,-0.0351987182451155,-0.0683110445820563,-0.0843973061441046,-0.0759897987780541,0.1191626925612262,-0.0309285740250896,-0.0027591190197353,0.0902528033342481,0.1929398919486207,-0.1528679211328953,-0.0782858979489969,0.0233230707525004,0.2046588303309658,-0.0544714377211019,0.1947285407280475,-0.1044838287110646,0.0488185405134482,0.056612725940533,-0.1598314390209169,0.0585162928036201,0.165509437719799,0.204296242270425,-0.0573127102894074,0.1089165140613401,-0.0012181517013539,-0.143688037281481,-0.1108916027941667,-0.0742529551112965,-0.1231297207592733,0.0574734315139031,17390.0,17360.0,17161.0,16808.0,16601.0,16426.0,16442.0,16398.0,0.0,0.0
23,2017.0,17047.0,Edwards,-0.1314356298875585,-0.0255919457035604,0.0182627136562687,-0.0761674011337947,0.0193067193272062,-0.1034962063332893,0.0256214175296549,0.0642970156002113,-0.0107799548069402,-0.1852425919410516,0.0585354702959517,0.0171242609805782,-0.0306997207732141,0.0480912092080186,-0.0633741580421786,0.0995985816620395,-0.1656646819003989,0.0907955422000727,-0.0971083124973291,0.0507446375484885,-0.0531821218034808,0.0205396973383236,0.0289680530930522,0.0993330794735723,-0.0184675152540723,0.1262443844964016,-0.0244511134820146,-0.0493495370610415,0.0013050724968907,-0.1596423476919655,-0.1821061974195017,-0.097096765351919,0.1005439513956889,0.0355940654437125,-0.0612329578027926,-0.0753435285376341,-0.0999090580537684,-0.1106964540357915,0.0568427307397376,-0.0222963095321257,0.0305447943841061,0.0945583703890606,0.1937819658838922,-0.0874686687235297,-0.0746749181073784,0.0233509266756684,0.1657474244197953,-0.0491292491166092,0.2081556825265006,-0.1240882068128736,-0.0342547819724653,0.0556020204159436,-0.1303679908501732,0.0712167243431058,0.16198280210315,0.2088338986983315,-0.0683318103082791,0.1493571619909096,0.0218856942571087,-0.1092984880855313,-0.1160629672778376,-0.0963978925699318,-0.12643096975071,0.0353609276426379,6448.0,6387.0,6395.0,6209.0,6087.0,6073.0,6021.0,5984.0,0.0,0.0
24,2017.0,17049.0,Effingham,-0.1054069152160146,-0.046101175177318,0.0341294053874747,-0.0838772244109049,0.0162532097815509,-0.0953604750587791,0.0394767493380927,0.0645580638893034,-0.0085290632507438,-0.1916356173825969,0.0827820279036185,-0.002997143520873,-0.0395660534226243,0.0021194295064532,-0.0843167498938137,0.0955353943901098,-0.1563033849376005,0.0781899949001977,-0.1034263141436633,0.043551740591767,-0.0597570692806192,0.0246077062014221,0.0221603514622857,0.0866235653737102,-0.0139726895541041,0.1460762999243067,-0.0419138790380451,-0.0362000507891823,-0.0121258713126044,-0.1537830120911893,-0.1720765363861441,-0.10510287998456,0.0895105758844123,0.0451992527656317,-0.0769757252439686,-0.0787526060715793,-0.1042431453610809,-0.1269114446685132,0.0722411595997788,-0.051936011238806,-0.0067799317583418,0.0803958166355238,0.1977768348269749,-0.1023153325894719,-0.0720550984604625,0.0343426504221043,0.1719238136555053,-0.0591756246601598,0.2044447010994789,-0.1276424654983447,0.0026585937104277,0.0595382689364336,-0.1378659085889726,0.0767540675383827,0.1637673034742716,0.1743416014104555,-0.0562495589590344,0.1332037286550483,0.0175895281779673,-0.0911968641791397,-0.0986704816890266,-0.1030370229860411,-0.1289256565134739,0.0361125073975932,34123.0,34181.0,34008.0,34707.0,34514.0,34336.0,34453.0,34602.0,0.0,0.0
25,2017.0,17051.0,Fayette,-0.106179985311133,-0.0285681577093937,0.027990786242122,-0.0854351792784862,0.0046463378629044,-0.0902396478769879,0.0383948259271335,0.0791384982576469,-0.0071645151793361,-0.1773626655374901,0.0837841859393803,-0.0151541855627897,-0.0371709042532713,-0.0054858317846234,-0.0932806577321849,0.0963654209331192,-0.1615806796721122,0.0646775036045669,-0.1196820651114731,0.0447409001069726,-0.0668478331309948,0.0395559297742893,0.0196238977900991,0.0779791994850009,-0.0148814624957662,0.1488278019285711,-0.0574555577890059,-0.044743382393098,-0.0076482627049716,-0.1347930555114891,-0.1709443202575477,-0.0982281771555094,0.090720562761152,0.0385097452334344,-0.0829599265580046,-0.0942473372087894,-0.0974903738874918,-0.1341526157131158,0.0714968261330781,-0.0684670037739517,-0.0080408353715948,0.0775116618006187,0.2156903025559062,-0.1034281986647817,-0.0625533141842767,0.0514077384949733,0.164647028708081,-0.0652629869619097,0.2053378609443822,-0.1173358930580224,-0.0020852165213006,0.0534220244196497,-0.1285604160183985,0.079403744781264,0.143919555894567,0.1854648775224933,-0.0556519243442509,0.1351131120500269,0.02009765051141,-0.0834158431378623,-0.1056901473976151,-0.1139766405792566,-0.129452349857515,0.0363770909204403,21514.0,21368.0,21336.0,21485.0,21438.0,21284.0,21209.0,21157.0,0.0,0.0
26,2017.0,17053.0,Ford,-0.0851301151793187,-0.0377932808169136,0.0216789862524397,-0.1843650156601408,-0.0191853316861675,-0.1233056507662571,-0.0056420629330699,0.064183457671024,0.0258429955359723,-0.2097367190434564,0.1021189658774754,0.0128859477093259,0.0318496512831557,0.0268263799714759,-0.0861125042349359,0.009296053181777,-0.1634366320255909,0.0902727734322681,-0.0955922049877335,0.0689840083828395,-0.0914987644363855,0.077560042612916,0.0646382631443823,0.0721660186969641,-0.0739493634548631,0.1441907686807672,0.0306004642581226,0.020119276317617,-0.0088320417554736,-0.1874416701977148,-0.1941739650525265,-0.1349861354369063,0.0660835156811603,0.0661846944552781,-0.0069724722165911,-0.0908994492613843,-0.0692721312155327,-0.0206739477442721,0.1586490870624297,-0.0347369265976345,-0.0164046018956209,0.0656735122988515,0.1938719651781915,-0.1648924665612021,-0.0860872592284042,0.0608006898657561,0.1930473937884999,-0.0639570397217473,0.187403311325822,-0.0771429857861908,0.0865423578667202,0.0735768578300736,-0.1566500275947142,0.0338004977187708,0.152065953647825,0.1916406060404956,-0.0577340470873833,0.0842885089049946,0.0180210197960567,-0.20794485180648,-0.1077802655295418,-0.0405788656304404,-0.1360654611874617,0.0615937494707556,13298.0,13212.0,12961.0,13511.0,13480.0,13270.0,13316.0,13451.0,0.0,0.0
27,2017.0,17055.0,Franklin,-0.135081040450915,-0.063490244500582,0.0015723420593676,-0.0591139894472439,0.000488798980974,-0.0685243513369796,0.0379000677461524,0.0511816537915053,-0.0314195921184999,-0.1593604347726875,0.0560413751133706,-0.0451232217426509,-0.0682270885627409,-0.0137688489095677,-0.095144891680258,0.0915686489649062,-0.1633034504845777,0.0399707331747307,-0.1087127923223372,0.0676511085048986,-0.0754848649655938,0.0373438704597183,-0.0041065186553926,0.0704327116545653,-0.0149233444259778,0.1209671456613791,-0.0718705337286186,-0.0994416346445574,0.0106856400105344,-0.078742876973663,-0.1663634553172862,-0.0834266509953242,0.0787832975415125,0.0155330212859949,-0.1102946170273527,-0.1045326723601631,-0.1031741235016081,-0.1668972599015152,0.0455569487100911,-0.0407678656841797,-0.0026885510115125,0.0850009134541895,0.2097796155615945,-0.046373200059298,-0.0263568338753909,0.0553863778243217,0.1045766514638682,-0.054503752365085,0.2119835704846838,-0.1247298790647483,-0.0763867248914265,0.0514317434187316,-0.1060417181311014,0.0842231489718282,0.1368602240476239,0.1895649384710246,-0.0771532813849799,0.1521814477589969,0.0396255923187745,-0.0827658852715138,-0.1059209208039086,-0.12301063639345,-0.1004615817968944,0.049100917089218,38995.0,38695.0,38469.0,37717.0,37484.0,37226.0,37156.0,37033.0,1.0,2.564431337350942
28,2017.0,17057.0,Fulton,-0.0924464927613516,-0.0372341982719544,0.03147297005447,-0.1006447782995091,0.0467247419727319,-0.1257919763257503,-0.0122276369639674,0.1072610550128056,-0.0016179886552241,-0.1521888823660738,0.0884220051712692,-0.0044268437658147,-0.0220650331843916,0.0140710717309488,-0.1202661150245788,0.1181544332791365,-0.136210521066194,0.0744266931760198,-0.1520705347904924,0.0368238130058615,-0.038360877520697,-0.0259172658501017,0.0332540421171966,0.0842922661806011,0.0032760399989059,0.1151963488285562,-0.1153952125276381,-0.0445916812184998,0.0416339316291037,-0.1560900672910891,-0.1683975073361063,-0.0687689929137692,0.0863723453307181,0.0124834139311124,-0.075045994192348,-0.0166219752718402,-0.0566236124811124,-0.1202644962220738,0.0800487434588397,-0.0704681894279322,-0.0301656216966666,0.0588487232007538,0.1924347064592115,-0.0786626038682375,-0.0834002607490318,0.0203874698968978,0.1958175652621683,-0.0363385512453856,0.1706327077793336,-0.1514191756288594,0.0226742915721887,0.0686556432810145,-0.1058965191294325,0.1032584378284755,0.1212483270863058,0.1873900551480463,-0.0007105814978181,0.112226036245773,0.0124377470509948,-0.0520195435106197,-0.1217489459011816,-0.110117175937551,-0.1524684405227215,0.0432620442170985,35104.0,34830.0,34340.0,33554.0,33344.0,33022.0,32664.0,32510.0,0.0,0.0
29,2017.0,17059.0,Gallatin,-0.0950519890898772,-0.0648672938602048,0.0027896849402498,-0.0901043823379358,0.0056814962539802,-0.1028795964183782,0.0196475705026921,0.0666182794404083,-0.0221493155863431,-0.1547960029266492,0.0818950470917661,0.004213499435515,-0.0329217754892144,-0.0103578008055677,-0.0737030991226006,0.0645482231240958,-0.1807553761910768,0.050982005019599,-0.1285214888509231,0.0265556965022375,-0.0652520062104506,0.0348031530334957,-0.0019326273081432,0.0778109300545522,-0.0222576044841414,0.1341523449954461,0.0106221139693173,-0.008376243977807,-0.0284418070479427,-0.1433087252187057,-0.1488007782347607,-0.104679414861358,0.0844960898941988,0.0416942480080781,-0.0459183208966993,-0.1000893008353106,-0.0870224967553546,-0.1132984135910971,0.085758982603695,-0.0456429417402249,-0.0124295112618991,0.0873518639483503,0.2022900688388501,-0.108228562920623,-0.0383169052395675,0.0353397510760774,0.1587051938339766,-0.083812953830093,0.2032851081605447,-0.1099599076084481,-0.0237495082720688,0.0691113038668874,-0.1380044236458384,0.0507867981939381,0.1465501405242738,0.1936728051579651,-0.0647448785383838,0.122670884336305,0.0357297048999265,-0.1060343568317272,-0.1128068740255347,-0.0924265045447885,-0.1044639383947101,0.0664284109015339,5071.0,5045.0,4828.0,4945.0,4908.0,4842.0,4708.0,4690.0,0.0,0.0
