,Location,Cases_2017,Cases_2018,Cases_2019,Cases_2020,Cases_2021,Cases_2022,Cases_2023,Cases_2024
749,28103,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
750,28105,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
751,28107,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0
752,28109,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
753,28111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,28113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
755,28115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
756,28117,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
757,28121,7.0,3.0,1.0,1.0,0.0,0.0,4.0,11.0
758,28123,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,28127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
760,28129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
761,28133,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
762,28137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
763,28147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
764,28149,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
765,28151,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
766,28157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,28161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
768,28163,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
769,29019,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
770,29021,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
771,29023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
772,29025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
773,29035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
774,29037,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
775,29047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,29049,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
777,29059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
778,29077,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0
779,29083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,29091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,29095,1.0,3.0,0.0,0.0,3.0,2.0,3.0,4.0
782,29099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,29105,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
784,29113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
785,29127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
786,29161,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
787,29165,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
788,29169,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
789,29175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,29183,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0
791,29187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
792,29189,4.0,7.0,0.0,1.0,2.0,1.0,9.0,3.0
793,29195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
794,29203,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
795,29207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,29215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
797,29217,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
798,29225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
799,29510,5.0,9.0,3.0,0.0,3.0,3.0,4.0,1.0
800,30003,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
801,30005,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
802,30009,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
803,30013,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
804,30015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
805,30017,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
806,30021,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
807,30029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
808,30031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,30033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
810,30041,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
811,30047,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
812,30049,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
813,30055,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
814,30057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,30067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
816,30071,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
817,30073,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
818,30079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
819,30081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
820,30083,1.0,1.0,0.0,0.0,1.0,0.0,7.0,2.0
821,30085,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822,30087,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
823,30089,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
824,30091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
825,30095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,30099,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
827,30101,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
828,30105,0.0,4.0,0.0,0.0,0.0,0.0,6.0,2.0
829,30111,1.0,7.0,0.0,0.0,0.0,0.0,11.0,1.0
830,31001,1.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0
831,31003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
832,31009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
833,31011,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0
834,31013,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0
835,31015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
836,31019,2.0,5.0,1.0,1.0,1.0,7.0,3.0,2.0
837,31021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
838,31023,0.0,4.0,0.0,0.0,3.0,1.0,0.0,1.0
839,31025,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0
840,31027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
841,31029,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
842,31033,2.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0
843,31035,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
844,31037,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
845,31039,3.0,3.0,1.0,0.0,3.0,0.0,2.0,0.0
846,31041,1.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0
847,31043,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
848,31045,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
849,31047,1.0,7.0,0.0,0.0,1.0,0.0,2.0,2.0
850,31049,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
851,31051,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
852,31053,1.0,9.0,0.0,0.0,5.0,1.0,6.0,3.0
853,31055,6.0,71.0,7.0,2.0,19.0,6.0,11.0,17.0
854,31057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
855,31059,1.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0
856,31061,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
857,31065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
858,31067,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
859,31069,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
860,31071,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
861,31079,5.0,5.0,0.0,0.0,11.0,3.0,2.0,7.0
862,31081,0.0,2.0,0.0,0.0,5.0,3.0,1.0,1.0
863,31083,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
864,31085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
865,31087,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
866,31089,3.0,3.0,1.0,0.0,1.0,0.0,3.0,1.0
867,31091,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
868,31093,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0
869,31099,1.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0
870,31101,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0
871,31105,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
872,31107,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
873,31109,5.0,18.0,1.0,6.0,10.0,5.0,23.0,11.0
874,31111,1.0,6.0,2.0,0.0,1.0,3.0,6.0,2.0
875,31113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
876,31119,1.0,8.0,1.0,0.0,0.0,2.0,3.0,1.0
877,31121,0.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0
878,31123,4.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0
879,31125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
880,31127,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
881,31129,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
882,31131,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
883,31133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
884,31135,1.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0
885,31137,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
886,31139,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
887,31141,2.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0
888,31143,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
889,31145,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
890,31147,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
891,31151,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
892,31153,5.0,33.0,2.0,0.0,5.0,2.0,2.0,1.0
893,31155,0.0,4.0,1.0,1.0,2.0,0.0,3.0,1.0
894,31157,8.0,2.0,2.0,0.0,6.0,0.0,14.0,3.0
895,31159,1.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0
896,31161,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
897,31163,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
898,31165,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
899,31167,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
900,31169,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
901,31171,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
902,31175,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
903,31177,0.0,6.0,2.0,0.0,2.0,0.0,2.0,3.0
904,31179,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
905,31181,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
906,31185,0.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0
907,32001,10.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
908,32003,3.0,0.0,43.0,1.0,0.0,0.0,1.0,26.0
909,32005,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
910,32007,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,32013,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,32019,12.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
913,32031,25.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
914,32510,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
915,33005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
916,33013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
917,33015,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
918,34001,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0
919,34003,0.0,10.0,2.0,0.0,4.0,3.0,4.0,6.0
920,34005,0.0,3.0,2.0,0.0,8.0,2.0,1.0,2.0
921,34007,0.0,3.0,0.0,0.0,6.0,3.0,2.0,5.0
922,34009,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
923,34011,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
924,34013,0.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0
925,34015,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
926,34017,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
927,34019,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
928,34021,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0
929,34023,1.0,5.0,0.0,0.0,1.0,1.0,3.0,3.0
930,34025,1.0,4.0,0.0,2.0,5.0,5.0,1.0,4.0
931,34027,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
932,34029,1.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0
933,34031,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
934,34033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
935,34035,0.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0
936,34037,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
937,34039,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
938,34041,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0
939,35001,19.0,0.0,6.0,2.0,12.0,1.0,19.0,15.0
940,35005,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
941,35006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
942,35007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
943,35009,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
944,35013,3.0,2.0,3.0,2.0,6.0,0.0,1.0,3.0
945,35015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
946,35019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
947,35025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
948,35027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
949,35028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
950,35029,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0
951,35031,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
952,35033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
953,35037,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
954,35039,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
955,35041,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
956,35043,2.0,0.0,3.0,0.0,2.0,0.0,5.0,4.0
957,35045,6.0,1.0,16.0,1.0,2.0,3.0,11.0,1.0
958,35047,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
959,35049,0.0,0.0,2.0,1.0,0.0,2.0,8.0,0.0
960,35053,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
961,35055,0.0,0.0,3.0,1.0,1.0,0.0,8.0,0.0
962,35057,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
963,35059,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
964,35061,1.0,0.0,3.0,0.0,2.0,1.0,7.0,2.0
965,36001,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
966,36005,0.0,4.0,0.0,0.0,4.0,1.0,2.0,3.0
967,36007,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
968,36009,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
969,36015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
970,36019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
971,36021,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
972,36027,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
973,36029,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
974,36037,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
975,36039,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
976,36045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
977,36047,9.0,7.0,3.0,1.0,3.0,16.0,8.0,12.0
978,36051,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
979,36055,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
980,36059,9.0,14.0,2.0,6.0,6.0,24.0,17.0,20.0
981,36061,4.0,6.0,0.0,3.0,4.0,6.0,5.0,7.0
982,36063,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
983,36067,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
984,36073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
985,36075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,36081,8.0,18.0,4.0,2.0,9.0,13.0,9.0,12.0
987,36083,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
988,36085,0.0,1.0,3.0,1.0,1.0,10.0,8.0,2.0
989,36087,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0
990,36089,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,36091,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
992,36093,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
993,36101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
994,36103,6.0,11.0,3.0,5.0,9.0,11.0,4.0,20.0
995,36105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
996,36107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
997,36109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
998,36111,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
999,36115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,36117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1001,36119,3.0,4.0,1.0,3.0,3.0,5.0,5.0,12.0
1002,36121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1003,37001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,37009,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,37013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1006,37019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1007,37021,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1008,37023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,37025,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1010,37035,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1011,37045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1012,37047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1013,37051,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0
1014,37053,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,37057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1016,37063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1017,37067,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1018,37071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1019,37081,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1020,37087,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1021,37091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,37101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1023,37105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1024,37109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1025,37117,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1026,37119,1.0,2.0,0.0,1.0,0.0,3.0,3.0,5.0
1027,37123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,37125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1029,37129,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0
1030,37133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1031,37135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1032,37147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1033,37161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1034,37179,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1035,37183,0.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0
1036,37193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1037,38001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,38003,1.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0
1039,38005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1040,38007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,38009,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1042,38011,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,38013,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,38015,8.0,69.0,2.0,0.0,5.0,1.0,11.0,9.0
1045,38017,4.0,16.0,0.0,0.0,4.0,6.0,5.0,5.0
1046,38019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,38021,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1048,38025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1049,38029,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
1050,38031,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,38033,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1052,38035,0.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0
1053,38037,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,38039,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
1055,38041,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1056,38043,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1057,38045,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
1058,38049,1.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0
1059,38053,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
1060,38055,2.0,4.0,0.0,2.0,0.0,3.0,1.0,0.0
1061,38057,2.0,5.0,1.0,1.0,3.0,1.0,3.0,0.0
1062,38059,3.0,19.0,0.0,0.0,2.0,3.0,6.0,3.0
1063,38061,6.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0
1064,38063,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,38065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,38069,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1067,38071,1.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0
1068,38073,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1069,38077,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0
1070,38081,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0
1071,38083,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,38085,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1073,38089,4.0,6.0,0.0,1.0,2.0,2.0,2.0,1.0
1074,38091,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1075,38093,1.0,6.0,0.0,0.0,3.0,1.0,3.0,1.0
1076,38097,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1077,38099,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,38101,2.0,15.0,1.0,1.0,0.0,0.0,5.0,1.0
1079,38103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,38105,4.0,11.0,1.0,0.0,1.0,0.0,5.0,5.0
1081,39003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1082,39007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1083,39011,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
1084,39013,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,39017,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1086,39023,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
1087,39025,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,39029,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1089,39035,5.0,9.0,0.0,0.0,1.0,2.0,1.0,3.0
1090,39039,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,39043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,39049,1.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0
1093,39051,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1094,39057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,39059,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,39061,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0
1097,39063,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1098,39065,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,39069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1100,39071,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1101,39075,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1102,39077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,39081,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1104,39085,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,39091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,39093,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1107,39095,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
1108,39099,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1109,39103,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1110,39105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,39107,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1112,39113,0.0,3.0,0.0,1.0,1.0,3.0,2.0,0.0
1113,39123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1114,39125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,39127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,39133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,39135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,39139,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1119,39141,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
1120,39151,1.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0
1121,39153,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
